2026-02-08 17:13:10,568 [INFO] news_parser: NEWS: Forecast vol next week = 18.0% - 23.0% (mid=20.5%)
2026-02-08 17:13:11,684 [INFO] rit_api: MARKET SELL 50 RTM1C49 -> order_id=3946
2026-02-08 17:13:11,849 [INFO] rit_api: MARKET SELL 50 RTM1P49 -> order_id=3950
2026-02-08 17:14:22,992 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:23,961 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:25,078 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:26,030 [INFO] news_parser: NEWS: Forecast vol next week = 9.0% - 14.0% (mid=11.5%)
2026-02-08 17:14:26,101 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:27,174 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 100 for the contract."}
2026-02-08 17:14:27,345 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 100 for the contract."}
2026-02-08 17:14:27,514 [INFO] rit_api: MARKET SELL 50 RTM1C47 -> order_id=7431
2026-02-08 17:14:27,630 [INFO] rit_api: MARKET SELL 50 RTM1P47 -> order_id=7433
2026-02-08 17:14:27,813 [INFO] rit_api: MARKET SELL 5000 RTM -> order_id=7436
2026-02-08 17:14:28,184 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:29,058 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:30,020 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:31,219 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:32,148 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:33,190 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:34,083 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:35,055 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:36,026 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
2026-02-08 17:14:37,187 [WARNING] rit_api: POST /orders returned 500: {"code":"INTERNAL_SERVER_ERROR","message":"Order could not be submitted because the order size is larger than the maximum order size of 10000 for the contract."}
